Username,ProfileLink,DisplayName,Title,CarID,CarHueAngle,Speed,Races,Points,Accuracy,Team
donp1,https://www.nitrotype.com/racer/donp1,L2trappy1,404 Not Found,310,0,102.32579062254432,11128,1610775.3044414974,95.75746579202601,N8TE
nitroidx,https://www.nitrotype.com/racer/nitroidx,-Vazey NT-,Lucky Number 7,73,120,100.6461430168523,11225,1604776.6290990764,95.10483583980779,VTU
futureneuromillion,https://www.nitrotype.com/racer/futureneuromillion,Future Neuromillion,Solid Gold,316,0,94.88913031519886,11388,1569878.5125831347,93.49530823231098,SPRME
153489,https://www.nitrotype.com/racer/153489,Tears of Led,Shattered,129,240,112.29201155678963,10294,1564576.2559962652,97.33783710090813,BEEHVE
dodgers_all_day,https://www.nitrotype.com/racer/dodgers_all_day,-Curry Nightmare-,League Champion,310,0,121.38701716351942,9633,1546423.605057592,99.90071044817904,L3JENS
quwenley,https://www.nitrotype.com/racer/quwenley,YT quwenley,404 Not Found,316,140,78.74193394197218,11344,1544752.134857694,97.70578379953379,N8TE
glorious_gaming1,https://www.nitrotype.com/racer/glorious_gaming1,daLEGND,:D,371,40,96.20273789942965,10692,1541697.4427827059,97.36012640760055,LEGNDS
zefflint,https://www.nitrotype.com/racer/zefflint,Zefflint 25k,Imperator,371,340,70.86207060238296,11946,1516838.5938535682,93.75591169369856,CAT4
lethal_legend,https://www.nitrotype.com/racer/lethal_legend,breebimbap,Overdrive,68,0,116.58067947116515,9570,1478652.2459644608,97.61121043066022,N8TE
coltonsadler,https://www.nitrotype.com/racer/coltonsadler,Its Kyro,Drift King,107,240,84.43548278165078,10593,1443090.8036785836,95.79016241685322,RL
351709,https://www.nitrotype.com/racer/351709,Aztroid-40Mcomp JOIN,Encore,379,0,95.69365939165793,10826,1431090.53620528,89.41020089087642,NTPTS
glombara,https://www.nitrotype.com/racer/glombara,kardinal,League Champion,155,260,90.76639147353634,10405,1415580.1089920069,93.57894741946167,SSH
nguyendaniel,https://www.nitrotype.com/racer/nguyendaniel,Every day and night,The ATM Machine,89,220,125.9357061875988,8954,1398805.1214347288,95.86016659077463,IR
56970d407de5bebc2738ad974b9002f4,https://www.nitrotype.com/racer/56970d407de5bebc2738ad974b9002f4,LukTzu3 - 45K,A E S T H E T I C,371,0,138.20499072356213,8568,1371966.5117082365,94.69216292810188,NS7
gimmickfps,https://www.nitrotype.com/racer/gimmickfps,Governor,2icy4u,198,0,93.7088405952607,9366,1343973.2732883403,97.71234939201912,FASZ
nateb3a,https://www.nitrotype.com/racer/nateb3a,Agent Hyper,League Champion,371,20,98.95128701110693,9485,1342230.7645344988,94.67153565789151,TWO
kingfortnit3,https://www.nitrotype.com/racer/kingfortnit3,D1N0-M1T3,League Champion,379,100,79.41909138143794,9640,1329093.7602726473,98.68530888647778,MEYBO
aquaberserker,https://www.nitrotype.com/racer/aquaberserker,Ouranos,:D,306,0,126.67918385353481,8597,1326415.9178333404,94.45856249924256,S0RC
volcano0987,https://www.nitrotype.com/racer/volcano0987,Raindrop,April Ace,362,200,112.83579420697635,8670,1323476.7167505254,97.59122400125287,PR2W
curryfanw_w,https://www.nitrotype.com/racer/curryfanw_w,Shadow-Typist-YT,I Have Fans!,77,220,91.37106432296696,9956,1318885.488306265,90.9297039498719,TXT
kj0jmvfkul,https://www.nitrotype.com/racer/kj0jmvfkul,x                                                 ,2icy4u,121,0,111.25588148508963,8197,1275680.296937302,99.9998484474196,MEYBO
shadowstrain,https://www.nitrotype.com/racer/shadowstrain,Nebulix,:D,53,0,113.39243376781401,8569,1274457.5019819313,94.91540469999362,NBX
bigmoomoo826,https://www.nitrotype.com/racer/bigmoomoo826,D-E-L-T-A 18k,Silent Nitro,371,240,48.35365405802424,10601,1272953.7521549724,96.69972354500368,DF4
elixerfixer,https://www.nitrotype.com/racer/elixerfixer,ElixerFixer,Original Gangster,36,60,73.03813203426843,10346,1271294.5521496641,90.0078532126665,FFS
peoplehavenames,https://www.nitrotype.com/racer/peoplehavenames,Lunvia,Nitro Dog,68,160,102.97403587483241,8608,1255397.5785909228,96.27280195695896,IR
typer628,https://www.nitrotype.com/racer/typer628,Typer628,Ace Accelerator,310,140,85.68023143683702,8872,1251919.31605753,98.78809569998354,USAAT
kingannyomyus2013,https://www.nitrotype.com/racer/kingannyomyus2013,buymebyel,California Dreamin',77,220,60.514893218433876,10331,1248531.5429126397,92.78004881922183,TXT
wilfried,https://www.nitrotype.com/racer/wilfried,Sneeza001,#NitroFurze,306,0,99.67617469084647,8548,1247857.3827827538,97.42675071191168,FTHM
lorelaigilmoree,https://www.nitrotype.com/racer/lorelaigilmoree,No One,404 Not Found,249,0,86.85175151798225,8781,1229051.2731606956,97.58847097738926,NTPD1
verifieddark,https://www.nitrotype.com/racer/verifieddark,Prime DarkBlood,Nitro Rich,338,160,80.37079395335292,8795,1221872.6163484342,99.1031165612485,CAM0
kingkrisreturned,https://www.nitrotype.com/racer/kingkrisreturned,Emperor Kris,Endurance Racer,259,0,118.36737322543611,7781,1205733.645230087,97.34584200523555,QC
ily2thestars,https://www.nitrotype.com/racer/ily2thestars,~ILY x3~,Rival Team,155,220,102.24501827614668,7978,1139628.9432034038,94.52360633807689,BEEHVE
fabio_wibmer,https://www.nitrotype.com/racer/fabio_wibmer,FAZIOLI,Problem Solver,371,220,118.79864293792035,7213,1131287.7083409883,98.39446482525219,TFV
tryhardwillwork,https://www.nitrotype.com/racer/tryhardwillwork,Policeman,Drift King,77,0,98.61255545963743,7883,1111750.799122386,94.45780630660893,FTHM
5bd992bec28696388b283d9e48d5337e,https://www.nitrotype.com/racer/5bd992bec28696388b283d9e48d5337e,Can I be an officer,Tilted Typist,378,320,91.80604198766416,7918,1110365.6964966957,96.11391210114991,PR2W
luhzayyyy,https://www.nitrotype.com/racer/luhzayyyy,ATLZane,RIP,316,240,174.8205432525018,5821,1090915.1911364065,100.0,NZV
1145e83880f500c8ae4c03564e0b4e95,https://www.nitrotype.com/racer/1145e83880f500c8ae4c03564e0b4e95,TyperLegend - 9K,League Champion,68,0,106.49390595898096,7135,1067293.9333416007,97.61087709996367,BPR
enochbaisden5,https://www.nitrotype.com/racer/enochbaisden5,enochbaisden5,Legendary Lapper,316,0,55.00872252683317,8526,1052801.4101472823,96.84475162636174,CZBZ
humble4,https://www.nitrotype.com/racer/humble4,HUMBLE,What's Cookin'?,371,40,123.85527814849777,6677,1047108.9475698462,96.84774444290844,N8TE
c01882935ad425c080b8856df28ca1a8,https://www.nitrotype.com/racer/c01882935ad425c080b8856df28ca1a8,GlowingSilverTermite,Insert Title Here,380,60,63.42062463387746,8279,1046473.4620245129,95.96890889636357,BEEHVE
blitz_error_error,https://www.nitrotype.com/racer/blitz_error_error,-Blitz-,♪ So Delightful ♪,371,240,73.1020545827595,8450,1041492.5332437935,90.26190185082228,SPRME
nebu1951,https://www.nitrotype.com/racer/nebu1951,LEGNDnebu,:D,310,200,108.00843492734715,6860,1034542.3962082354,97.9245451586361,LEGNDS
astrellar,https://www.nitrotype.com/racer/astrellar,Nova 123456,Keyboard Cat,316,300,131.77112150943398,6364,1031221.6851211962,97.68171611180635,COMP5
nileshgawli,https://www.nitrotype.com/racer/nileshgawli,nileshgawli,Extraterrestrial,249,340,89.61174260515172,7308,1028415.8586177591,97.18160228194921,NTPD1
2929126264,https://www.nitrotype.com/racer/2929126264,Thunderbolt,Rocky,154,0,136.7189166698188,6280,1028331.4282591562,97.2603763019313,S0RC
xxsolofishxx,https://www.nitrotype.com/racer/xxsolofishxx,xxSoloFishxx -10k,RIP,68,340,103.52251197813665,6774,1009488.1117067968,98.19629554875041,BEEHVE
icey_blueberry,https://www.nitrotype.com/racer/icey_blueberry,Still Slime,Square Deal Speedster,198,280,93.56836621941594,7112,998265.4142388095,95.6257857369884,CZBZ
2d91ef0fc2db7bfeb1e5a2f0d83f9cb9,https://www.nitrotype.com/racer/2d91ef0fc2db7bfeb1e5a2f0d83f9cb9,Nitro Frog -_-,:D,371,0,98.25155759798506,6883,994993.4490942085,96.93703393386464,SPRME
zikritax,https://www.nitrotype.com/racer/zikritax,Zikritax,League Champion,77,120,98.558920393431,7130,987907.1426070062,92.8167889306899,FERAL
moilyn,https://www.nitrotype.com/racer/moilyn,✨꧁⚽WF⚽꧂✨,League Champion,372,340,74.74032253821262,7319,986894.4921902757,98.15819641455703,PR2W
frozenice13,https://www.nitrotype.com/racer/frozenice13,Bluegill,Bubbly!,268,180,61.99533719371886,7779,980735.6834669665,96.24199993343476,CAM0
reality1356,https://www.nitrotype.com/racer/reality1356,GoldenHour,WPM Wonderkid,77,220,114.83657321362625,6261,962499.4033791899,97.6565964567116,RL
makeoffier,https://www.nitrotype.com/racer/makeoffier,Mr Ash,"Yeah, Buoy!",316,260,85.06220350846007,6986,941282.0712472133,94.53259137881449,DBP
username70wpm,https://www.nitrotype.com/racer/username70wpm,ITYPEFAST,Raw Racing Recruit,264,0,168.37363362620138,5212,933631.9935597669,97.2551876805846,WPJR
kingston_is_buns,https://www.nitrotype.com/racer/kingston_is_buns, Trey ,A E S T H E T I C,306,0,127.9886329762922,5909,933625.850709218,96.34519967033698,TXT
rainbowspyro2022,https://www.nitrotype.com/racer/rainbowspyro2022,Z Rainbow Z,Let's Gooooo!,107,60,130.91135299144733,5814,927074.6724547716,96.3735856000068,PSR
trivolify,https://www.nitrotype.com/racer/trivolify,Tricky - 12k,Legendary Lapper,68,260,133.3111429155592,5655,922887.3416859298,97.92560037593661,1STRED
miki80,https://www.nitrotype.com/racer/miki80,miki80,Keyboard Cat,316,260,87.90012065498419,6681,916050.1263516907,95.25020432686652,ZER0SE
bigblackmonster1545,https://www.nitrotype.com/racer/bigblackmonster1545,MAN OOF GOD,League Champion,371,260,90.72282992128883,6352,914497.4069181095,99.04278575636641,NZV
kamryn234t54345,https://www.nitrotype.com/racer/kamryn234t54345,༺Survivor༻,Pit Crew,364,280,93.62378351083365,6865,912898.1475730888,90.57754582555876,FASZ
cr4zy4rm1d1lo,https://www.nitrotype.com/racer/cr4zy4rm1d1lo,Cr4zy-Typer-YT,Not a Bot,371,0,79.9116793320505,6879,910610.7175694557,94.58372718323447,CZBZ
4cc146ad6a77d6273f997ad50e0f6dd4,https://www.nitrotype.com/racer/4cc146ad6a77d6273f997ad50e0f6dd4,Pix YT,Keyboard Cat,306,0,42.29762340036563,8236,909336.7826414957,91.13585284049653,RFTP
thylambo,https://www.nitrotype.com/racer/thylambo,PLSLETMEJOINBEEHVE,404 Not Found,268,60,167.42285333374676,4976,909180.6552762307,99.45660839415308,TXT
me_legend_123,https://www.nitrotype.com/racer/me_legend_123,M O O S E,Turbo Typist,1,0,56.64237541578931,7906,907885.6423947779,89.49030070351283,TMW
quazzer,https://www.nitrotype.com/racer/quazzer,QuAzZeR,Keyboard Cat,239,0,96.8224090346731,6227,901772.849334533,97.57792976766935,P20W
power_surge,https://www.nitrotype.com/racer/power_surge,PowerSurge YT,Speeeed!,77,220,94.1169173292461,6380,884914.8176784286,94.31717382376247,PSR
coojay,https://www.nitrotype.com/racer/coojay,-_Cooljay_-,Auto Avenger,325,0,90.66823798126572,6496,882661.6572510845,93.49333736398559,NTPD1
darcy2023,https://www.nitrotype.com/racer/darcy2023,ZeusPoseidonHades,2icy4u,316,200,91.28621992349036,6595,881299.1992829058,91.75265322683612,FAM3
eclipsesaviors,https://www.nitrotype.com/racer/eclipsesaviors,WatchThis,God Mode,371,0,89.03695690921495,6221,873176.7829886983,97.1222193229872,CAM0
maiisoh,https://www.nitrotype.com/racer/maiisoh,Lyrica,I Hate Words,316,260,91.64316506567961,6039,870889.1749182633,98.89539185448136,NTPD1
spuljohnl,https://www.nitrotype.com/racer/spuljohnl,New Player,I Love Cats,310,20,55.92733622180889,7150,866269.3431693475,94.68043021962423,HELIUM
highambitions,https://www.nitrotype.com/racer/highambitions,navye_,I Have Fans!,371,0,66.07280772325021,7000,854082.5573782513,91.71308782375587,RFTP
ha_saahn,https://www.nitrotype.com/racer/ha_saahn,Angel does it again,League Champion,371,40,134.71650067652996,5180,852817.6705728149,98.37376741686403,T0WER
unknownstarnitro,https://www.nitrotype.com/racer/unknownstarnitro,Star Nitro,NITRO.EXE,78,20,71.45902773018672,6303,852579.0403196799,99.65820281849282,COMP5
ykmizu,https://www.nitrotype.com/racer/ykmizu,MizuRacing4Ava,California Dreamin',316,200,130.2886961003264,5364,845082.8492324537,95.39965493621199,PR2W
gamerman180,https://www.nitrotype.com/racer/gamerman180,[SYN]J,Emperor,88,0,133.25040791986478,5240,839698.2070912776,96.17257511860832,SBD2
enochsuperhero,https://www.nitrotype.com/racer/enochsuperhero,I am 14 years old,404 Not Found,341,0,108.74683466628487,5631,838080.014400425,96.41118896481987,WD5
eveeefor20k,https://www.nitrotype.com/racer/eveeefor20k,-_Vibe_With_Me_42k_-,404 Not Found,89,0,117.46129482682288,5486,833339.2858457747,95.69852966759214,IR
phantombroyufil,https://www.nitrotype.com/racer/phantombroyufil,PhantomBroYufiL,Champion Chaser,234,0,119.75137270221586,5328,827324.2389702862,97.12457029851113,CR7LEG
8d225e93c28002e8f8a3d489a8b14bf9,https://www.nitrotype.com/racer/8d225e93c28002e8f8a3d489a8b14bf9,FoscoBurrows,League Champion,332,180,106.29490274030954,5593,817637.1294070007,95.45661103207838,BKYS
d512fe57a43cea76f07e84f7dc951a3a,https://www.nitrotype.com/racer/d512fe57a43cea76f07e84f7dc951a3a,Itz Reign,RIP,77,340,85.55170712577956,6156,816974.3549719405,92.9512100344406,SPRME
adamlosborne,https://www.nitrotype.com/racer/adamlosborne,Sir Race alot,Pharaoh,68,0,65.00556483726305,6325,799068.037335142,95.34506767089901,RFTP
25cafe288fe664b2447bdccd35ebdf23,https://www.nitrotype.com/racer/25cafe288fe664b2447bdccd35ebdf23,Typing_Mango,Fleet Admiral,310,0,88.6565859142419,5683,798197.6051066881,97.31533663961527,TVM
823e844e5b8e2d59380ca536a075fd1d,https://www.nitrotype.com/racer/823e844e5b8e2d59380ca536a075fd1d,iseop tae,"Peace, Love, Nitros",234,100,79.41999882796476,6037,794001.1650497734,94.13962695179337,IR
jaguarspeed105,https://www.nitrotype.com/racer/jaguarspeed105,_ROAD_TO_10K_,Nitro Burnout,241,0,172.29631114309922,4273,793346.809520936,99.74047894008807,EXTRME
arlan2000,https://www.nitrotype.com/racer/arlan2000,Arlz 180k,Nitro Dog,234,340,94.4343731258191,5423,788536.7865642287,98.76972407232999,S0RC
softbunnii,https://www.nitrotype.com/racer/softbunnii,Bunnii,Olde School,86,300,100.66293461179147,5457,787173.2094044678,95.95474480281787,190IQ
big_mike,https://www.nitrotype.com/racer/big_mike,๖ۣۜǤнσsτ༻_,Unstoppable,58,220,83.38931933900226,5983,785423.0528735749,92.64695686067277,NCT
jcapaan,https://www.nitrotype.com/racer/jcapaan,-Glorious-,Yo,77,280,109.85224368499257,5176,783053.1014088471,97.65001103738426,NXC
lava_racer,https://www.nitrotype.com/racer/lava_racer,Sapphire YT,"Peace, Love, Nitros",78,200,93.99621080200046,5578,778183.13382212,94.90554041376367,NTPD1
youyouyouyou111,https://www.nitrotype.com/racer/youyouyouyou111,AllstateRacing4Ava,May The 4th Be With You,75,0,79.52141722892617,5683,773129.9699465542,97.33964517143374,PR2W
spaaa123,https://www.nitrotype.com/racer/spaaa123,OneNitro,Encore,379,0,71.4938922463675,6099,772724.7248760542,93.3331894505115,IR
12d1f013ee9e2bbba1c0e5d809487efa,https://www.nitrotype.com/racer/12d1f013ee9e2bbba1c0e5d809487efa,-Danny-,Operation: Typing,209,120,109.33658378026978,4899,752106.4539542029,99.25915796107904,PR2W
footballdude900,https://www.nitrotype.com/racer/footballdude900,TTV bxbyrsix,Celebrity,208,300,125.24365982330134,4790,747349.2987426635,95.94211195008674,NXC
mrimtoslow,https://www.nitrotype.com/racer/mrimtoslow,20K Races Soon,:D,165,0,79.47859066968654,5822,742692.2065673643,91.28892998748493,BEEHVE
williamsk24407,https://www.nitrotype.com/racer/williamsk24407,Glub Glub,404 Not Found,316,0,68.23641351052201,5738,741699.5602987412,96.37840608761465,CZBZ
ntyperoftheyear,https://www.nitrotype.com/racer/ntyperoftheyear,Arentyx YT 4 Jesus,Clutch Typer,249,0,86.68814195037507,5407,731671.1653660604,94.40170458006045,RI5E
b71cb9489c8e652d8b8b7aa8cc743cd1,https://www.nitrotype.com/racer/b71cb9489c8e652d8b8b7aa8cc743cd1,My Captin Better-6k-,Keyboard Cat,306,0,57.3275084630103,6058,728914.5532634443,93.51712200716726,0CE8N
rmonahan8484,https://www.nitrotype.com/racer/rmonahan8484,calm luh dbp,Encore,215,280,69.55545771124363,5609,721068.6161619152,95.38344850446336,SPRME
devintypist3,https://www.nitrotype.com/racer/devintypist3,hi                                                ,Motorcycle Maniac,310,0,76.33723761696594,5325,718955.2221209768,97.7176050186792,L3JENS
dnivs13,https://www.nitrotype.com/racer/dnivs13,DNivs13,Insert Title Here,343,280,56.18798615916955,5900,717066.3667723085,94.88085226508542,SSH
6fbd67f9d84f6c8b513276ecce2b0bd2,https://www.nitrotype.com/racer/6fbd67f9d84f6c8b513276ecce2b0bd2,River Star,League Champion,371,240,68.2612667232529,5923,715851.827875556,90.10594178767589,CAT4
1f41ecab09640d27ae830af9d9fdcbfd,https://www.nitrotype.com/racer/1f41ecab09640d27ae830af9d9fdcbfd,CR7 GOAT 2025,Let's Gooooo!,310,0,96.92433537832311,4980,712992.6642948403,96.43616280051108,PR2W
c21ff62bfec57dc3ca60d0634835583c,https://www.nitrotype.com/racer/c21ff62bfec57dc3ca60d0634835583c,RJ_THE_CAR_COLLECTOR,:D,310,0,79.14677453693848,5449,712726.4058416147,93.71377293058498,CZBZ
jen0_7777,https://www.nitrotype.com/racer/jen0_7777,,Rookie Racer,54,0,108.48295621633885,4718,712093.0786281801,97.85378965242583,RR
f1445521677dedbcddf606bb6948eef3,https://www.nitrotype.com/racer/f1445521677dedbcddf606bb6948eef3,"Kayko,",California Dreamin',78,80,70.04718307183832,6198,710741.0442831186,84.92785755038908,SPRME
toplace,https://www.nitrotype.com/racer/toplace,The Mighty Thumb,#NitroFurze,86,0,133.46927035754018,4297,708939.368023113,98.95048255358184,NZV
joeatvcs,https://www.nitrotype.com/racer/joeatvcs,_Eleanor_,League Champion,371,120,106.77586700577723,4715,707135.4991410809,97.7754326520375,SSH
jcwarrior4real,https://www.nitrotype.com/racer/jcwarrior4real,JCwarrior,League Champion,379,0,66.37558910042989,6270,705930.3916276578,84.53370640093782,S0RC
acuryy,https://www.nitrotype.com/racer/acuryy,acuryy,Extraterrestrial,331,0,57.742963310981075,5502,705873.6482462045,99.55190186517704,PRETZE
onitroo,https://www.nitrotype.com/racer/onitroo,-DR-N1TRO-  ,League Champion,306,0,85.29518891209416,5129,705645.799726034,96.44719676644903,PSR
